,time,kalby_active_power,prev_day_power,50thQuantile,5thQuantile,90thQuantile,Hour_5thQuantile,Hour_50thQuantile,Hour_90thQuantile,mean_wind_speed,mean_wind_dirn,mean_humidity,fr_wind_dirn,fr_accum_precip,fr_mean_humidity,fr_wind_speed
204,2023-10-02 14:00:00,-449.87515922214675,-313.04473198784723,-445.52725497159093,-3953.5145142943006,22.634626116071427,-4360.578610724804,-383.25646520543984,21.11187065972222,6.6,234.0,86.0,250.5471344,0.00048828,0.8741051,4.24159145
205,2023-10-02 15:00:00,-382.80180220170456,-354.87233786386986,-445.52725497159093,-3953.5145142943006,22.634626116071427,-3753.1937920464425,-354.87233786386986,21.931565504807693,4.5,231.0,88.0,244.65899658,0.0,0.8936671,4.07663774
206,2023-10-02 16:00:00,-855.13328125,-225.29402190563727,-445.52725497159093,-3953.5145142943006,22.634626116071427,-3060.4476923076923,-855.13328125,13.95703125,5.8,230.0,89.0,241.21115112,0.0,0.91312259,3.41571093
207,2023-10-02 17:00:00,-636.9676310221354,-302.6576055270522,-445.52725497159093,-3953.5145142943006,22.634626116071427,-2565.052727886213,-636.9676310221354,-302.6576055270522,6.1,238.0,91.0,224.23516846,0.0,0.95209432,2.8170166
208,2023-10-02 18:00:00,-494.97012094350964,-169.92749927662038,-448.38869951356133,-3953.5145142943006,22.634626116071427,-2828.611460744599,-632.0831740359042,-169.92749927662038,6.1,232.0,91.0,233.46237183,0.0,0.94679964,2.70117331
209,2023-10-02 19:00:00,-319.88234608208955,-242.12725239415323,-445.52725497159093,-3953.5145142943006,22.634626116071427,-2249.557718460648,-380.17792426215277,-242.12725239415323,6.0,238.0,92.0,245.39964294,0.0,0.94559455,2.92551255
210,2023-10-02 20:00:00,-534.6586400082236,-89.03790604440789,-448.38869951356133,-3953.5145142943006,22.634626116071427,-2772.5573394775392,-390.6024199695122,-37.99730009191177,6.2,247.0,92.0,235.28175354,0.0,0.97454059,2.05015802
211,2023-10-02 21:00:00,-395.29601050204917,-13.30703125,-448.38869951356133,-3953.5145142943006,22.634626116071427,-3942.274684068153,-395.29601050204917,-13.30703125,4.8,258.0,93.0,215.24398804,0.0,0.98557246,2.1385386
212,2023-10-02 22:00:00,-270.7823517628205,-335.04873728197674,-448.38869951356133,-3953.5145142943006,22.634626116071427,-3690.8775035511376,-335.04873728197674,22.178059895833332,5.0,250.0,94.0,231.70480347,0.0,0.98436713,2.09494853
213,2023-10-02 23:00:00,-124.51262872869319,-124.69155649038461,-448.38869951356133,-3953.5145142943006,22.634626116071427,-3614.316988094125,-124.69155649038461,25.3740234375,4.9,245.0,94.0,235.30331421,0.0,0.98503864,2.39012766
214,2023-10-03 00:00:00,26.35869891826923,-125.39803890306122,-448.38869951356133,-3953.5145142943006,22.634626116071427,-3487.1268116730503,-125.39803890306122,26.35869891826923,5.1,237.0,95.0,252.16722107,0.0,0.98718971,2.34044242
215,2023-10-03 01:00:00,-107.133740234375,-202.21463090945514,-448.38869951356133,-3953.5145142943006,22.53244357638889,-3143.7857779569404,-202.21463090945514,21.111653645833332,4.3,248.0,94.0,248.64079285,0.0,0.98461092,1.59344506
216,2023-10-03 02:00:00,-25.317754836309526,-452.2240948420699,-448.38869951356133,-3953.5145142943006,22.53244357638889,-2787.564884249582,-452.2240948420699,-25.317754836309526,2.5,182.0,96.0,199.790802,0.0,0.99840486,1.07354712
217,2023-10-03 03:00:00,-105.69501201923077,-380.85765830592106,-448.38869951356133,-3953.5145142943006,22.53244357638889,-2810.7607916754646,-511.53985305059524,-21.245768229166668,2.1,203.0,97.0,219.36076355,0.0,0.99626839,1.20439577
218,2023-10-03 04:00:00,-239.5621337890625,-512.2628348214286,-448.38869951356133,-3953.5145142943006,22.53244357638889,-2914.5997888677957,-611.522735060307,22.53244357638889,3.1,217.0,98.0,193.89254761,0.0,1.00000644,1.0733403
219,2023-10-03 05:00:00,-729.1581405248397,-591.804462890625,-449.87515922214675,-3953.5145142943006,22.53244357638889,-3684.8717770854,-591.804462890625,27.698952414772727,3.1,220.0,99.0,179.12545776,0.00146484,1.00000656,1.68569434
220,2023-10-03 06:00:00,-1671.7716582133507,-805.9812998670212,-452.2240948420699,-3953.5145142943006,22.178059895833332,-3953.5145142943006,-805.9812998670212,16.494466145833332,4.0,208.0,99.0,190.97776794,0.0,0.99208724,2.13022184
221,2023-10-03 07:00:00,-1390.4149043642242,-931.1536824813742,-488.17679537259613,-3953.5145142943006,21.931565504807693,-4917.592841175939,-931.1536824813742,18.66083984375,4.2,185.0,99.0,167.3989563,0.0,0.94612777,3.00537801
222,2023-10-03 08:00:00,-1992.9356471470423,-708.7885817307692,-494.97012094350964,-3953.5145142943006,21.931565504807693,-4774.14603421781,-708.7885817307692,19.561789772727273,4.1,178.0,90.0,170.28912354,0.0,0.85073024,4.51211691
223,2023-10-03 09:00:00,-2492.932773627124,-1033.978598062094,-511.53985305059524,-3953.5145142943006,21.931565504807693,-5318.612250274933,-1033.978598062094,-38.8015625,4.6,180.0,83.0,179.94543457,0.0,0.79619491,5.11035156
224,2023-10-03 10:00:00,-3636.855971392463,-970.7486651719674,-512.2628348214286,-3953.5145142943006,21.931565504807693,-5332.466180098681,-970.7486651719674,-61.959836269946805,6.4,194.0,78.0,184.73553467,0.0,0.76993358,6.011549
225,2023-10-03 11:00:00,-3899.753085443038,-1020.8840689310214,-521.9165321539256,-3953.5145142943006,21.11187065972222,-5470.700262302308,-1020.8840689310214,18.5809326171875,8.4,207.0,76.0,201.87524414,0.0,0.76578271,7.14809036
226,2023-10-03 12:00:00,-3506.3998729130994,-845.2946604330708,-523.8318211036392,-3953.5145142943006,21.11187065972222,-5307.696855709874,-845.2946604330708,23.77587890625,9.2,216.0,76.0,217.90629578,0.0,0.75484198,6.48951578
227,2023-10-03 13:00:00,-4947.111901551377,-448.38869951356133,-534.6586400082236,-4360.578610724804,21.11187065972222,-5032.67414254853,-605.2298020582932,19.779866536458332,11.6,225.0,78.0,221.18022156,0.0,0.74872315,6.80411577
228,2023-10-03 14:00:00,-5826.537119289348,-449.87515922214675,-540.9649394914215,-4774.14603421781,21.11187065972222,-5826.537119289348,-422.0693132267442,21.11187065972222,11.9,225.0,77.0,221.16407776,0.0,0.75679523,6.90995216
229,2023-10-03 15:00:00,-5866.963631465516,-382.80180220170456,-571.66439453125,-4917.592841175939,21.11187065972222,-5866.963631465516,-382.80180220170456,21.931565504807693,16.9,234.0,77.0,242.07110596,0.0,0.80501342,10.11424351
230,2023-10-03 16:00:00,-5805.999696849083,-855.13328125,-571.66439453125,-4947.111901551377,21.11187065972222,-5805.999696849083,-855.13328125,13.95703125,19.6,245.0,82.0,247.71124268,0.00048828,0.82445323,11.03856659
231,2023-10-03 17:00:00,-5743.081005859376,-636.9676310221354,-571.66439453125,-5032.67414254853,21.11187065972222,-5743.081005859376,-636.9676310221354,-302.6576055270522,18.3,255.0,87.0,266.17196655,0.00878906,0.82001346,9.62635994
232,2023-10-03 18:00:00,-5622.539165121821,-494.97012094350964,-571.66439453125,-5307.696855709874,21.11187065972222,-5622.539165121821,-632.0831740359042,-169.92749927662038,17.0,273.0,84.0,274.64080811,0.0,0.83925533,9.35890102
233,2023-10-03 19:00:00,-5147.97789041832,-319.88234608208955,-571.66439453125,-5307.696855709874,21.11187065972222,-5147.97789041832,-380.17792426215277,-242.12725239415323,15.2,277.0,80.0,280.80517578,0.03271484,0.82968867,8.44543934
234,2023-10-03 20:00:00,-5326.19625479715,-534.6586400082236,-586.88146484375,-5318.612250274933,21.11187065972222,-5326.19625479715,-534.6586400082236,-37.99730009191177,15.1,278.0,77.0,286.38372803,0.0390625,0.7868042,7.68124676
235,2023-10-03 21:00:00,-5564.881920123921,-395.29601050204917,-591.804462890625,-5326.19625479715,21.11187065972222,-5564.881920123921,-1023.122802734375,-13.30703125,14.8,276.0,78.0,279.26620483,0.0,0.77449077,6.95013237
236,2023-10-03 22:00:00,-5591.245533614657,-270.7823517628205,-605.2298020582932,-5332.466180098681,21.11187065972222,-5591.245533614657,-1526.451192220052,22.178059895833332,15.2,272.0,78.0,278.18756104,0.00195312,0.79309142,6.55355167
237,2023-10-03 23:00:00,-5641.8425209358975,-124.51262872869319,-611.522735060307,-5470.700262302308,21.11187065972222,-5641.8425209358975,-1679.9075435169957,25.3740234375,15.4,270.0,76.0,272.23513794,0.00292969,0.78590447,6.7899909
238,2023-10-04 00:00:00,-5728.195891954096,26.35869891826923,-624.2077205882352,-5564.881920123921,21.111653645833332,-5728.195891954096,-947.6275266617064,26.35869891826923,16.5,268.0,77.0,271.33612061,0.0,0.76431298,6.85290289
239,2023-10-04 01:00:00,-5801.079763252049,-107.133740234375,-632.0831740359042,-5591.245533614657,19.779866536458332,-5801.079763252049,-624.2077205882352,-107.133740234375,16.6,265.0,77.0,266.71179199,0.0,0.81103563,7.55364656
240,2023-10-04 02:00:00,-5707.8875658611905,-25.317754836309526,-636.9676310221354,-5622.539165121821,19.779866536458332,-5707.8875658611905,-770.9203055245536,-25.317754836309526,16.4,261.0,77.0,264.6567688,0.00048828,0.80464977,7.0412569
241,2023-10-04 03:00:00,-5668.889449175668,-105.69501201923077,-698.9147913836051,-5641.8425209358975,19.779866536458332,-5668.889449175668,-1065.0389539930557,-105.69501201923077,15.3,257.0,78.0,262.92208862,0.0,0.80371892,7.73217392
242,2023-10-04 04:00:00,-5585.42037702288,-239.5621337890625,-703.7901340060764,-5641.8425209358975,19.561789772727273,-5585.42037702288,-736.8838829627404,-239.5621337890625,16.3,260.0,79.0,265.84411621,0.07470703,0.82436413,7.58773565
243,2023-10-04 05:00:00,-5481.452000888336,-729.1581405248397,-708.7885817307692,-5641.8425209358975,18.66083984375,-5481.452000888336,-729.1581405248397,-216.4145388719512,15.9,260.0,80.0,266.40673828,0.07666016,0.82296026,6.568717
244,2023-10-04 06:00:00,-5396.894785156252,-1671.7716582133507,-720.6897511668019,-5641.8425209358975,18.66083984375,-5396.894785156252,-1671.7716582133507,-99.19488932291667,15.4,256.0,82.0,268.92974854,0.0,0.79440337,6.64782238
245,2023-10-04 07:00:00,-5490.083150294568,-1390.4149043642242,-729.1581405248397,-5641.8425209358975,18.5809326171875,-5490.083150294568,-1390.4149043642242,-141.1266886393229,15.6,264.0,81.0,268.17230225,0.00048828,0.73547381,6.8577776
246,2023-10-04 08:00:00,-5524.383371772495,-1992.9356471470423,-736.8838829627404,-5641.8425209358975,13.95703125,-5524.383371772495,-1808.365931919643,-336.2217230902778,15.8,266.0,76.0,269.04733276,0.00048828,0.71665168,7.35119152
247,2023-10-04 09:00:00,-5694.788228119013,-2492.932773627124,-770.9203055245536,-5668.889449175668,13.95703125,-5694.788228119013,-1910.9444114205917,-184.63984375,15.2,272.0,70.0,277.48483276,0.0,0.70992184,7.20885944
248,2023-10-04 10:00:00,-5693.990206526262,-3636.855971392463,-781.530253507653,-5693.990206526262,13.95703125,-5693.990206526262,-1685.6043478679187,-214.88446180555556,15.9,272.0,66.0,274.35168457,0.00219727,0.68764359,7.50417852
249,2023-10-04 11:00:00,-5655.817497973168,-3899.753085443038,-805.9812998670212,-5693.990206526262,-13.30703125,-5655.817497973168,-1309.1947383671015,-145.35288217905406,16.5,270.0,65.0,272.37530518,0.00244141,0.67189598,7.24890757
250,2023-10-04 13:00:00,-5454.607798021895,-4947.111901551377,-845.2946604330708,-5693.990206526262,-37.99730009191177,-5454.607798021895,-698.9147913836051,-262.55889054840685,15.2,265.0,62.0,272.75787354,0.00073242,0.64824426,7.40368128
251,2023-10-04 14:00:00,-5328.913774092116,-5826.537119289348,-855.13328125,-5693.990206526262,-46.92270132211539,-5826.537119289348,-449.87515922214675,-313.04473198784723,13.8,257.0,64.0,262.7902832,0.00048828,0.67416883,7.09525013
252,2023-10-04 15:00:00,-5150.111761747897,-5866.963631465516,-931.1536824813742,-5693.990206526262,-89.03790604440789,-5866.963631465516,-826.6055087730533,-297.0285904255319,15.0,256.0,64.0,258.24224854,0.0,0.73821032,7.36977005
253,2023-10-04 16:00:00,-4556.929764531649,-5805.999696849083,-947.6275266617064,-5693.990206526262,-93.36444382440476,-5805.999696849083,-1068.8077918046358,-225.29402190563727,13.7,249.0,75.0,257.46112061,0.0,0.80109227,7.10723305
254,2023-10-04 17:00:00,-4218.444344612548,-5743.081005859376,-970.7486651719674,-5693.990206526262,-93.36444382440476,-5743.081005859376,-703.7901340060764,-302.6576055270522,13.6,249.0,80.0,256.72683716,0.28710938,0.9269017,5.68621635
255,2023-10-04 18:00:00,-5192.998658197944,-5622.539165121821,-993.8632278442383,-5693.990206526262,-93.36444382440476,-5622.539165121821,-632.0831740359042,-169.92749927662038,13.3,251.0,77.0,252.64859009,0.0,0.87633449,6.17387438
256,2023-10-04 19:00:00,-5348.369740268643,-5147.97789041832,-1020.8840689310214,-5693.990206526262,-93.36444382440476,-5348.369740268643,-720.6897511668019,-242.12725239415323,12.3,246.0,79.0,250.46113586,0.0,0.85944331,5.73686743
257,2023-10-04 20:00:00,-4904.663881655092,-5326.19625479715,-1023.122802734375,-5693.990206526262,-93.36444382440476,-5326.19625479715,-2197.1471644810267,-37.99730009191177,13.5,246.0,81.0,251.26564026,0.0,0.8644104,6.45586395
258,2023-10-04 21:00:00,-4563.314417812889,-5564.881920123921,-1033.978598062094,-5693.990206526262,-93.36444382440476,-5564.881920123921,-3309.616985626615,-13.30703125,14.0,249.0,81.0,248.06256104,0.0,0.87715876,7.01350212
259,2023-10-04 22:00:00,-5387.832170572915,-5591.245533614657,-1033.978598062094,-5693.990206526262,-93.36444382440476,-5591.245533614657,-3342.8504072032492,22.178059895833332,14.4,237.0,89.0,251.62521362,0.00292969,0.86212921,7.21200228
260,2023-10-04 23:00:00,-5232.173247868334,-5641.8425209358975,-1033.978598062094,-5693.990206526262,-93.36444382440476,-5641.8425209358975,-3417.975773737981,25.3740234375,14.7,241.0,92.0,245.32929993,0.00341797,0.86854601,7.19052219
261,2023-10-05 00:00:00,-5102.6081180140145,-5728.195891954096,-1065.0389539930557,-5693.990206526262,-93.36444382440476,-5728.195891954096,-2626.4737420550846,26.35869891826923,14.2,242.0,88.0,244.56272888,0.0,0.88134056,7.53637266
262,2023-10-05 01:00:00,-5038.550807222407,-5801.079763252049,-1068.8077918046358,-5693.990206526262,-93.36444382440476,-5801.079763252049,-2606.7932942708335,-107.133740234375,14.6,237.0,90.0,245.39097595,0.00537109,0.87887633,7.42788935
263,2023-10-05 02:00:00,-5219.560857732734,-5707.8875658611905,-1309.1947383671015,-5693.990206526262,-93.36444382440476,-5707.8875658611905,-2014.5253864870233,-25.317754836309526,15.6,237.0,86.0,239.92980957,0.01953125,0.88440001,7.84022379
264,2023-10-05 03:00:00,-5689.303314425423,-5668.889449175668,-1390.4149043642242,-5693.990206526262,-93.36444382440476,-5689.303314425423,-2400.5157841204073,-105.69501201923077,15.4,235.0,84.0,242.81356812,0.0,0.90403032,7.58994722
265,2023-10-05 04:00:00,-3684.3885282628653,-5585.42037702288,-1671.7716582133507,-5693.990206526262,-93.36444382440476,-5585.42037702288,-1882.7868914643595,-239.5621337890625,15.7,232.0,88.0,242.8828125,0.63818359,0.96487474,7.60207224
266,2023-10-05 05:00:00,-4371.468642525048,-5481.452000888336,-1685.6043478679187,-5693.990206526262,-93.36444382440476,-5481.452000888336,-2468.9404330901566,-257.17540564903845,16.0,232.0,92.0,238.48439026,1.75732422,0.96957457,7.69511223
267,2023-10-05 06:00:00,-5317.84953425481,-5396.894785156252,-1808.365931919643,-5693.990206526262,-93.36444382440476,-5396.894785156252,-2200.8703500600964,-99.19488932291667,13.5,262.0,91.0,259.55541992,0.0,0.9662025,7.3838439
268,2023-10-05 07:00:00,-5416.332617765346,-5490.083150294568,-1882.7868914643595,-5693.990206526262,-93.36444382440476,-5490.083150294568,-2477.453650033602,-141.1266886393229,14.5,259.0,88.0,274.49249268,0.18603516,0.92907786,7.03074408
269,2023-10-05 08:00:00,-5541.201709494773,-5524.383371772495,-1910.9444114205917,-5693.990206526262,-93.36444382440476,-5541.201709494773,-1992.9356471470423,-336.2217230902778,15.0,268.0,80.0,275.63287354,0.18652344,0.84232378,7.33146906
270,2023-10-05 09:00:00,-5783.287213217621,-5694.788228119013,-1992.9356471470423,-5694.788228119013,-93.36444382440476,-5783.287213217621,-2492.932773627124,-245.5251369724026,15.1,273.0,77.0,274.59393311,0.0,0.76349592,7.70104265
271,2023-10-05 10:00:00,-5675.76355627485,-5693.990206526262,-2014.5253864870233,-5694.788228119013,-93.36444382440476,-5693.990206526262,-3636.855971392463,-421.88428237757734,15.3,272.0,75.0,280.80487061,0.0,0.76521963,7.56376219
272,2023-10-05 11:00:00,-5312.336418980677,-5655.817497973168,-2197.1471644810267,-5694.788228119013,-93.36444382440476,-5655.817497973168,-3899.753085443038,-406.4871755552686,14.4,275.0,73.0,276.92996216,0.00195312,0.76347971,7.20036173
273,2023-10-05 12:00:00,-4641.084041362731,-5566.210581140348,-2200.8703500600964,-5694.788228119013,-93.36444382440476,-5566.210581140348,-3506.3998729130994,-521.9165321539256,12.8,275.0,72.0,283.59384155,0.0,0.74190342,6.8980279
274,2023-10-05 13:00:00,-3592.8422150440697,-5454.607798021895,-2249.557718460648,-5694.788228119013,-93.36444382440476,-5454.607798021895,-3592.8422150440697,-448.38869951356133,13.5,276.0,72.0,287.28137207,0.00878906,0.78474975,6.57107306
275,2023-10-05 14:00:00,-2847.2725774949595,-5328.913774092116,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5826.537119289348,-2847.2725774949595,-313.04473198784723,12.0,277.0,73.0,286.70318604,0.01025391,0.76515752,6.34459257
276,2023-10-05 15:00:00,-2328.116297325721,-5150.111761747897,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5866.963631465516,-2328.116297325721,-354.87233786386986,10.3,279.0,83.0,292.3835144,0.0,0.78854966,5.26015234
277,2023-10-05 16:00:00,-1200.227297247024,-4556.929764531649,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5805.999696849083,-1200.227297247024,-225.29402190563727,10.0,281.0,87.0,296.48440552,0.0,0.7862767,4.53968143
278,2023-10-05 17:00:00,-946.7267150878906,-4218.444344612548,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5743.081005859376,-946.7267150878906,-302.6576055270522,9.5,282.0,85.0,301.60180664,0.0,0.82442385,4.06547737
279,2023-10-05 18:00:00,-416.0102652616279,-5192.998658197944,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5622.539165121821,-494.97012094350964,-169.92749927662038,7.6,287.0,85.0,301.34390259,0.0,0.85393435,3.26933694
280,2023-10-05 19:00:00,-500.503173828125,-5348.369740268643,-2400.5157841204073,-5694.788228119013,-93.36444382440476,-5348.369740268643,-720.6897511668019,-242.12725239415323,8.2,281.0,87.0,309.13302612,0.0,0.8462286,2.74060607
281,2023-10-05 20:00:00,-489.5540771484375,-4904.663881655092,-2400.5157841204073,-5694.788228119013,-99.19488932291667,-5326.19625479715,-2197.1471644810267,-89.03790604440789,7.3,285.0,89.0,314.89065552,0.0,0.87329793,2.05170369
282,2023-10-05 21:00:00,-403.51546748991933,-4563.314417812889,-2400.5157841204073,-5694.788228119013,-105.69501201923077,-5564.881920123921,-3309.616985626615,-13.30703125,6.6,262.0,92.0,308.10964966,0.0,0.90340376,1.53529179
283,2023-10-05 22:00:00,-248.7951017680921,-5387.832170572915,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5591.245533614657,-3342.8504072032492,-248.7951017680921,6.2,275.0,92.0,269.39089966,0.0,0.93035078,0.98415399
284,2023-10-05 23:00:00,-12.276909722222221,-5232.173247868334,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5641.8425209358975,-3417.975773737981,-12.276909722222221,6.3,273.0,92.0,280.40628052,0.0,0.91611457,1.25202262
285,2023-10-06 00:00:00,-71.32940673828125,-5102.6081180140145,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5728.195891954096,-2626.4737420550846,26.35869891826923,6.4,290.0,89.0,260.61727905,0.0,0.88892323,1.35425866
286,2023-10-06 01:00:00,-383.6344651442308,-5038.550807222407,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5801.079763252049,-2606.7932942708335,-107.133740234375,5.5,284.0,92.0,224.71884155,0.0,0.91727388,0.67342943
287,2023-10-06 02:00:00,-551.817697108477,-5219.560857732734,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5707.8875658611905,-2014.5253864870233,-25.317754836309526,4.8,278.0,94.0,209.97660828,0.0,0.93517262,0.6440286
288,2023-10-06 03:00:00,-679.5085012335526,-5689.303314425423,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5689.303314425423,-2400.5157841204073,-105.69501201923077,6.8,254.0,93.0,185.08596802,0.0,0.95066005,1.64180088
289,2023-10-06 04:00:00,-1097.3814684139784,-3684.3885282628653,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5585.42037702288,-1882.7868914643595,-239.5621337890625,6.8,258.0,92.0,230.67988586,0.0,0.96309531,1.93176138
290,2023-10-06 05:00:00,-1849.4438639322912,-4371.468642525048,-2400.5157841204073,-5694.788228119013,-107.133740234375,-5481.452000888336,-2468.9404330901566,-591.804462890625,5.2,234.0,86.0,221.8049469,0.00585938,0.90337336,3.13723588
291,2023-10-06 06:00:00,-3569.3050554597967,-5317.84953425481,-2468.9404330901566,-5694.788228119013,-124.51262872869319,-5396.894785156252,-3569.3050554597967,-805.9812998670212,4.0,213.0,87.0,200.49287415,0.0,0.90973651,3.27779937
292,2023-10-06 07:00:00,-4289.292844032379,-5416.332617765346,-2477.453650033602,-5694.788228119013,-124.51262872869319,-5490.083150294568,-4289.292844032379,-931.1536824813742,4.4,197.0,97.0,218.71875,0.07763672,0.97261745,6.03934574
293,2023-10-06 08:00:00,-3044.787909100506,-5541.201709494773,-2492.932773627124,-5694.788228119013,-124.51262872869319,-5541.201709494773,-3044.787909100506,-708.7885817307692,9.0,219.0,96.0,229.02438354,0.09814453,0.96768832,5.90779495
294,2023-10-06 09:00:00,-4955.503007423818,-5783.287213217621,-2565.052727886213,-5694.788228119013,-124.51262872869319,-5783.287213217621,-4955.503007423818,-1033.978598062094,10.3,225.0,92.0,228.67199707,0.0,0.94161093,6.91552687
295,2023-10-06 10:00:00,-5115.106852401486,-5675.76355627485,-2606.7932942708335,-5694.788228119013,-124.51262872869319,-5693.990206526262,-5115.106852401486,-970.7486651719674,10.6,227.0,90.0,224.73464966,0.00537109,0.93375182,6.42277908
296,2023-10-06 11:00:00,-5202.72739172576,-5312.336418980677,-2626.4737420550846,-5694.788228119013,-124.51262872869319,-5655.817497973168,-5202.72739172576,-1020.8840689310214,12.7,228.0,89.0,225.35165405,0.03857422,0.91443348,7.18447351
297,2023-10-06 12:00:00,-5348.310027373721,-4641.084041362731,-2772.5573394775392,-5694.788228119013,-124.51262872869319,-5566.210581140348,-4641.084041362731,-845.2946604330708,13.3,230.0,92.0,232.86734009,0.0,0.89178884,7.5388341
298,2023-10-06 13:00:00,-5349.989245967405,-3592.8422150440697,-2787.564884249582,-5694.788228119013,-124.51262872869319,-5454.607798021895,-4947.111901551377,-448.38869951356133,13.7,233.0,90.0,236.33601379,0.01342773,0.91040444,7.72503567
299,2023-10-06 14:00:00,-5673.337419128421,-2847.2725774949595,-2810.7607916754646,-5694.788228119013,-124.51262872869319,-5826.537119289348,-4360.578610724804,-313.04473198784723,14.2,234.0,89.0,234.41419983,0.02490234,0.92152804,7.38812017
300,2023-10-06 15:00:00,-5719.950790700604,-2328.116297325721,-2828.611460744599,-5707.8875658611905,-124.51262872869319,-5866.963631465516,-3753.1937920464425,-354.87233786386986,14.3,233.0,90.0,232.32824707,0.0,0.93510848,7.76638699
301,2023-10-06 16:00:00,-5826.124136284725,-1200.227297247024,-2847.2725774949595,-5719.950790700604,-124.51262872869319,-5826.124136284725,-3060.4476923076923,-225.29402190563727,14.5,235.0,96.0,237.49234009,0.17480469,0.9734236,8.09556866
302,2023-10-06 17:00:00,-5717.662632680641,-946.7267150878906,-2914.5997888677957,-5719.950790700604,-124.51262872869319,-5743.081005859376,-2565.052727886213,-302.6576055270522,15.8,238.0,97.0,239.10159302,0.38916016,0.99266541,8.51138306
303,2023-10-06 18:00:00,-5831.694478462834,-416.0102652616279,-3044.787909100506,-5728.195891954096,-124.51262872869319,-5831.694478462834,-2828.611460744599,-169.92749927662038,15.9,237.0,96.0,241.22680664,0.0,0.99448144,8.88162422
304,2023-10-06 19:00:00,-5876.510343943923,-500.503173828125,-3060.4476923076923,-5743.081005859376,-124.51262872869319,-5876.510343943923,-2249.557718460648,-242.12725239415323,15.6,236.0,96.0,244.57043457,0.16259766,0.99477184,8.42970657
305,2023-10-06 20:00:00,-5693.94871067356,-489.5540771484375,-3143.7857779569404,-5743.081005859376,-124.51262872869319,-5693.94871067356,-2772.5573394775392,-89.03790604440789,16.9,238.0,95.0,248.015625,0.40185547,0.99785483,9.59630489
306,2023-10-06 21:00:00,-5536.350451163037,-403.51546748991933,-3143.7857779569404,-5743.081005859376,-124.51262872869319,-5564.881920123921,-3309.616985626615,-13.30703125,16.6,240.0,94.0,247.29695129,0.0,0.9970001,8.94040108
307,2023-10-06 22:00:00,-5514.544321001834,-248.7951017680921,-3143.7857779569404,-5743.081005859376,-124.51262872869319,-5591.245533614657,-3342.8504072032492,-248.7951017680921,16.7,247.0,92.0,251.83613586,0.02368164,0.99249899,9.85586739
308,2023-10-06 23:00:00,-5530.58863970588,-12.276909722222221,-3143.7857779569404,-5743.081005859376,-124.51262872869319,-5641.8425209358975,-3417.975773737981,-12.276909722222221,18.2,249.0,92.0,254.62504578,0.05908203,0.97516572,10.30945587
309,2023-10-07 00:00:00,-5549.426144191201,-71.32940673828125,-3309.616985626615,-5743.081005859376,-124.51262872869319,-5728.195891954096,-3487.1268116730503,26.35869891826923,18.7,247.0,91.0,255.47660828,0.0,0.94031441,9.69329357
310,2023-10-07 01:00:00,-5499.355803935944,-383.6344651442308,-3342.8504072032492,-5743.081005859376,-124.51262872869319,-5801.079763252049,-3143.7857779569404,-107.133740234375,18.5,251.0,89.0,262.75811768,0.00024414,0.90889639,9.47894478
311,2023-10-07 02:00:00,-5526.090523984567,-551.817697108477,-3417.975773737981,-5743.081005859376,-124.51262872869319,-5707.8875658611905,-2014.5253864870233,-25.317754836309526,18.5,263.0,82.0,269.82833862,0.00048828,0.86344051,10.54694366
312,2023-10-07 03:00:00,-5221.697402207169,-679.5085012335526,-3487.1268116730503,-5743.081005859376,-124.51262872869319,-5689.303314425423,-2400.5157841204073,-105.69501201923077,18.5,270.0,78.0,281.12506104,0.0,0.83916318,9.62620735
313,2023-10-07 04:00:00,-4788.024279695178,-1097.3814684139784,-3506.3998729130994,-5743.081005859376,-124.51262872869319,-5585.42037702288,-1882.7868914643595,-239.5621337890625,16.5,277.0,75.0,282.09417725,0.0,0.83048105,8.44835281
314,2023-10-07 05:00:00,-4458.552559032107,-1849.4438639322912,-3506.3998729130994,-5743.081005859376,-124.51262872869319,-5481.452000888336,-2468.9404330901566,-591.804462890625,15.9,274.0,78.0,284.51568604,0.0,0.84384775,8.14508915
315,2023-10-07 06:00:00,-3022.7152969260624,-3569.3050554597967,-3487.1268116730503,-5743.081005859376,-124.51262872869319,-5396.894785156252,-3022.7152969260624,-805.9812998670212,14.7,274.0,80.0,288.25814819,0.0,0.84606063,7.08573818
316,2023-10-07 07:00:00,-1607.9596631516256,-4289.292844032379,-3417.975773737981,-5743.081005859376,-124.51262872869319,-5490.083150294568,-2477.453650033602,-931.1536824813742,12.8,280.0,78.0,289.53204346,0.0,0.83687472,5.8757925
